"","Close","vol10","vol30","vol100"
"1",0.118662574323102,0.118662574323102,0.118662574323102,0.118662574323102
"2",-0.0266398269529144,0.0839247980119808,0.0853342184238968,0.085800044686173
"3",-0.00384810690001158,0.0667068643054869,0.0691157349779484,0.0699145731569906
"4",-0.0159338670012037,0.05683051618011,0.059900543946121,0.0609260539022134
"5",-0.00205973296301032,0.049417278819026,0.0531216061147705,0.0543641032245363
"6",0.000342994343955905,0.043828139351906,0.0480714743819525,0.0495019301506472
"7",0.010691600379753,0.0396814534919919,0.0443201585686827,0.0458972981627911
"8",0.00138795999707098,0.0360344370466483,0.0410963700977801,0.0428268135421944
"9",-0.00554018056745109,0.0330381881790978,0.0384540390053832,0.0403187789054798
"10",-0.0242209013156023,0.031843479693224,0.0370849839840196,0.0389480080554151
"11",-0.00604840553588026,0.0295222779614771,0.0350989923002697,0.0370877960914137
"12",-0.00501254182354449,0.0274518823295428,0.0333404180777529,0.0354492461475512
"13",-0.0158733491562901,0.0261981812404194,0.0321121653909837,0.0342727268296844
"14",-0.0287813232617307,0.0265473044540477,0.0318323660214862,0.0338856797875545
"15",-0.0436614086305469,0.0292586483813605,0.0329844808492735,0.0346757897713794
"16",0.018168321146486,0.0281337356540321,0.0320567318174538,0.0338184097784946
"17",0.00842570127408493,0.0265524841381851,0.0309004383913538,0.0327930662784813
"18",0.0918376481801646,0.0401801419343627,0.0387381667174352,0.0389879564317216
"19",0.0841735568499598,0.0474021310154736,0.0435045037361515,0.0428976209244806
"20",0.0764678488740831,0.0515444401113377,0.0464797325978036,0.0453901433969019
"21",-0.0270608633435434,0.0494037452585421,0.0454631711214645,0.0446147024049878
"22",-0.0155827851232613,0.0468714274498465,0.0441727436458981,0.0436161778051066
"23",0.0104916833672326,0.0443615919185555,0.0428706055258283,0.042609024067671
"24",0.122432499556474,0.0581635707630975,0.0512376383985376,0.0492972685738221
"25",-0.0196727655987048,0.0553193551215133,0.0499475020885606,0.0483555427976286
"26",-0.0738296804966518,0.0575830080789217,0.0516038357038047,0.049735427467016
"27",0.0532634029151748,0.057139875408414,0.0516974907556052,0.0498889037581253
"28",0,0.0540410776292237,0.0502721782918393,0.0488613458155254
"29",-0.0759238826708719,0.0567353116989923,0.0519586404518539,0.0502095650557349
"30",-0.0632109501055584,0.0574456861383648,0.0526058175241919,0.0507705764937683
"31",0.000738279841581146,0.0543780584709615,0.0512403103056705,0.0498134698319412
"32",0.0107667271601963,0.0516019962222368,0.0499921146919371,0.0489425297959471
"33",-0.0341254173627883,0.0500815954404454,0.049326836933019,0.0484950156008572
"34",0.0215140484353911,0.047935202871454,0.048344053737436,0.0478174355085041
"35",0.00739918298776754,0.045472203358217,0.0471978513454969,0.0470239331483007
"36",0.0142111968003436,0.0433225671074335,0.0461719329550895,0.0463148484614833
"37",-0.0130965765846294,0.0412647933863291,0.0451710496242093,0.0456236275116105
"38",0.0313410586623828,0.0403657256315661,0.0446287149365124,0.0452425383645363
"39",-0.03948627199994,0.0402771887456708,0.0444079207930218,0.0450760104686394
"40",-0.0197158262912618,0.0386916979249986,0.0436000562356516,0.0445220111534518
"41",0.0349493365539049,0.0383290594167918,0.0432527610521972,0.0442683090334591
"42",0.0234858905340705,0.0370978705102556,0.0425779461753261,0.0438040028685559
"43",0.0119530628478368,0.0353775479106691,0.041717229495248,0.0432224478904503
"44",-0.0443842981599567,0.0363883759170684,0.0418354410887701,0.0432553817388288
"45",-0.0180185048400756,0.0349755510144367,0.0411032672697113,0.0427612433233261
"46",-0.0151901649445811,0.0335149000747828,0.040347356934544,0.0422535345929858
"47",-0.00358287735481611,0.0318027791844531,0.0395011515576844,0.0416926733917156
"48",-0.0278628856431298,0.0314286270402641,0.0390873128058168,0.0413901447546746
"49",-0.0438920929415221,0.0328964281915669,0.039296610895347,0.041456373106715
"50",-0.0709881830569001,0.0384699843024514,0.0410721886728596,0.0424582182349368
"51",-0.028429241520517,0.0375826406596071,0.0406363767640497,0.0421651876911706
"52",0.0747572903478129,0.0427998285426224,0.0425410032374645,0.0432611319920952
"53",0.0609292171516946,0.0449509615628859,0.0434254081666437,0.0437733024142381
"54",0.141402880717043,0.0618393557218506,0.0510356504611357,0.0484535379654476
"55",-0.000397535286492001,0.0586561493077903,0.0500190125280747,0.0478796600605416
"56",0.0160259840158443,0.055868580547551,0.0491312618688943,0.0473831772537464
"57",-0.0576743460623867,0.0560522269718107,0.0494918753550611,0.0476440704730109
"58",-0.00759593473741527,0.0532235944442193,0.0485463181671638,0.0471155619982028
"59",-0.0367729455179706,0.0518112406462807,0.0481458438155535,0.0469092733325522
"60",-0.0351164710329921,0.0503886851077524,0.0477118298956689,0.0466810351409885
"61",-0.00421645037893503,0.0478172254565961,0.0467999308527266,0.0461731591485839
"62",-0.00976975687358195,0.0454649730286507,0.0459421866529815,0.0456951297648259
"63",0.07533736273697,0.0492788248531708,0.047386078356917,0.0465244636097344
"64",-0.0218486758781693,0.0472553540064626,0.0466787475879905,0.0461406748309161
"65",-0.0152674726857893,0.0450872350051305,0.0458911270020035,0.0457103557442879
"66",0.044254972929004,0.0450046224228843,0.0458311216649887,0.0456808076641306
"67",0.0574245791496626,0.0463976519002128,0.046313982549829,0.0459504800298173
"68",-0.0252378926537613,0.0447330489553773,0.0457072065680581,0.045625274735107
"69",0.0458155797849549,0.0448425541876592,0.0457112089817734,0.0456290873717689
"70",0.0574702463320111,0.0462615728650285,0.0461964799347598,0.0458931417505018
"71",0.00693243677564492,0.0439409562538737,0.0453618272831086,0.0454514445461422
"72",-0.0358706262679993,0.0432014391995994,0.0450504621520078,0.0452847136291841
"73",-0.0191114669970895,0.0414268527937909,0.044373059643995,0.0449253139324484
"74",0.0994338558359225,0.0503349871419398,0.0475003753461158,0.0465646113232333
"75",0.12268142798792,0.0615287445454865,0.0521457431882281,0.0491080221023042
"76",-0.0198429817628032,0.0587066364920508,0.0513350262157668,0.0487218507781302
"77",-0.0510665205654797,0.0579877233703283,0.0513253903224796,0.0487663958313723
"78",0.0390483488718361,0.0563803709422881,0.0509360655104456,0.048605107585976
"79",-0.0678307563067739,0.0576281813762984,0.0516362258914652,0.0490235584351282
"80",0.123613955967177,0.0672101845734925,0.0558271705646067,0.0513457765831464
"81",0.0765400771223339,0.068200826507138,0.0566950726985317,0.0519060618947212
"82",0.0346855579878902,0.0656236635912015,0.056061174039444,0.0516495608334641
"83",-0.00352313939066828,0.0622654924541681,0.0550622337821705,0.0511932139100908
"84",0.00470030256368315,0.0590884626255555,0.0540865044916074,0.0507460701377509
"85",-0.0572238481602731,0.0589046335656141,0.0542003847426271,0.050865899174261
"86",0.00725652081782613,0.0559285821392648,0.0532541634139168,0.0504334959405616
"87",0.105671861973535,0.0627052144514177,0.0559377891987384,0.0518794337493608
"88",-0.0703204042877252,0.0635079127454879,0.0565048202563673,0.0522480831706867
"89",-0.0302966870241859,0.0610056721663608,0.0557948272842507,0.0519539419124375
"90",0.011894844632208,0.0579969334583926,0.0548551902574322,0.0515387666236043
"91",0.0155040716855379,0.0552385379144795,0.0539664605869917,0.0511462021741894
"92",-0.0307716007963852,0.053299555529546,0.0533275970712329,0.0508750410011402
